sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
50496;BLIND RIVET;2,4MM 6MM LANG AF 24600;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100084;359;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000125003;WASHER;;0,100 g;import;qa_ok_importar_found;true;1;12V4000M70;1904931;717;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0000180201;OIL FILLER NECK;;0.088 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200073;28;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0000180680;GASKET;;0.003 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100091;32;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0000530926;VALVE KEEPER WEDGE;;0.002 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100096;65;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000531003;LED RED;;MN MIT SOCKEL, 24VDC, 18MA,;import;qa_ok_importar_found;true;1;16V4000M61;1301878;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000531077;5 SE SSCHL. 12/4-0 SW 0,060;12/4MM, SCHWA;;import;qa_ok_importar_found;true;1;16V4000M90;1602693;388;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000531133;LED GREEN;;MN T5,5K, 24VDC,;import;qa_ok_importar_found;true;1;16V4000M61;1301879;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000531143;LED YELLOW;;MN T5,5K, 24VDC,;import;qa_ok_importar_found;true;1;16V4000M61;1301880;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000531998;2 SHRINKABLE HOSE;16MM DURCHM.X1200MM LG.;;import;qa_ok_importar_found;true;1;12V4000M53;1206598;813;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533037;SCREW;;1,800 g;import;qa_ok_importar_found;true;1;12V4000M70;1904936;717;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533047;SCREW;;0,500 g;import;qa_ok_importar_found;true;1;12V4000M70;1904934;717;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533438;CONNECTOR HOU;;93,080 g;import;qa_ok_importar_found;true;1;12V4000M70;1904928;717;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533474;PIPE BUEGEL;;;import;qa_ok_importar_found;true;3;16V4000M90;1602405, 1602431, 1602436;322, 325, 326;"{""total_rows"":3,""count_ok_importar"":3,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533494;PIPE;;2.900 g PIPE STAPELBAR NW17-HALTER;import;qa_ok_importar_found;true;4;20V4000M93;1703674, 1707414, 1711154, 1714895;394, 790, 1186, 1582;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533504;PIPE RETAINING BRACKET;;1.800 g PIPE STAPELBAR NW10-HALTER;import;qa_ok_importar_found;true;4;20V4000M93;1703673, 1707413, 1711153, 1714894;394, 790, 1186, 1582;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533564;CORRUG;;;import;qa_ok_importar_found;true;1;16V4000M90;1602213;307;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000533634;PIPE;;26 G;import;qa_ok_importar_found;true;1;12V4000M40A;1100097;348;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
000934003;HEX NUT;;0,400 g;import;qa_ok_importar_found;true;1;12V4000M70;1904932;717;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0000982118;ACTUATING CYLINDER;;4.16 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100101;148;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001180950;1;;18.000 kg P L/MIN 50/60 IA(A)=14,3/8,2 P(KW)0,75;import;qa_ok_importar_found;true;3;16V4000M90, 20V4000M93L;1601223, 1801870, 1805529;180, 1337, 1717;"{""total_rows"":3,""count_ok_importar"":3,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001531708;2 SSCHL. 18/6-0 SW 0,060;18/6MM, SCHWA;;import;qa_ok_importar_found;true;1;16V4000M90;1602686;387;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001531768;FUSE;;TR3,D=6,H=8,3,15A/FLINK,125V;import;qa_ok_importar_found;true;1;16V4000M61;1301881;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001531848;FUSE;;FK2 KFZ-SICHERUNG;import;qa_ok_importar_found;true;1;16V4000M61;1301882;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001531908;FUSE;;FK2 KFZ-SICHERUNG;import;qa_ok_importar_found;true;1;16V4000M61;1301883;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001531918;FUSE;;FK2 KFZ-SICHERUNG;import;qa_ok_importar_found;true;1;16V4000M61;1301884;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001533184;PIPE;;;import;qa_ok_importar_found;true;1;16V4000M73;1403037;346;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001533194;PIPE;;;import;qa_ok_importar_found;true;53;16V4000M90, 20V4000M93;1601694, 1602256, 1602397, 1602416, 1602425, 1602441, 1602450, 1602456, 1602470, 1702710, 1703530, 1703536, 1703552, 1703578, 1703582, 1703587, 1703593, 1703599, 1703604, 1703675, 1706450, 1707270, 1707276, 1707292, 1707318, 1707322, 1707327, 1707333, 1707339, 1707344, 1707415, 1710190, 1711010, 1711016, 1711032, 1711058, 1711062, 1711067, 1711073, 1711079, 1711084, 1711155, 1713934, 1714750, 1714756, 1714772, 1714798, 1714802, 1714807, 1714813, 1714819, 1714824, 1714896;224, 317, 321, 324, 325, 327, 328, 329, 331, 290, 375, 376, 378, 382, 383, 384, 385, 386, 387, 395, 686, 771, 772, 774, 778, 779, 780, 781, 782, 783, 791, 1082, 1167, 1168, 1170, 1174, 1175, 1176, 1177, 1178, 1179, 1187, 1478, 1563, 1564, 1566, 1570, 1571, 1572, 1573, 1574, 1575, 1583;"{""total_rows"":53,""count_ok_importar"":53,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
001533434;SPACER;;2,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1904930;717;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001590783;SHRINKABLE HOSE;R 4:1 / 32/8MM / SWZ ADH.;0.085 KGM;import;qa_ok_importar_found;true;4;16V4000M73L;1502755, 1502793, 1510981, 1511019;401, 404, 1598, 1601;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001591583;SHRINKABLE HOSE;R 4:1 / 24/6MM / SWZ ADH.;0.055 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206516;797;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001591783;SHRINKABLE HOSE;;10,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1905061;752;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001591879;CABLE TERMINAL;0,35-1,5QMM/M6 ROT;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202818;333;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001591979;CABLE TERMINAL;6MM² / M4;0.002 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202716;328;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001592179;CABLE TERMINAL;2,7-6,6MM², GELB, M6;0.003 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100103;359;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001592283;SHRINKABLE HOSE;32MM DURCHM. X50MM LG.;0.005 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100104;348;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001596440;CLAMP CABLE DN10;DN10;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202456;304;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001596540;CLAMP CABLE DN17;DN17;0.002 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202484;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001800015;PRESSURE REDUCING VA LVE ASSY.;;1.4 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100105;37;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001803465/31;OIL HEAT EXCHANGER LR ACCEPTANCE;;54.2 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201329;184;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001843597;FLTR OIL CENTRIFUGAL ASM;;;import;qa_ok_importar_found;true;1;12V4000M40A;1100106;202;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0001881546;END PLATE OIL COOLER;;0.751 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100109;208;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002030851;GUIDE RING;;0.021 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100111;231;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002033246;PLATE A (SEA WATER COOLER);;0.694 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100112;230;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002033346;PLATE B (SEA WATER COOLER);;0.7 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100115;230;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002033746;END PLATE;;0.72 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100117;230;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002035183/87;RUBBER BELLOWS;STD EL 120 DN50;4,220 KG DN50;import;qa_ok_importar_found;true;4;16V4000M73L;1501993, 1505200, 1510650, 1510672;274, 760, 1514, 1524;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002035683/87;RUBBER BELLOWS;STD EL 145 MM, DN 150;13.673 kg STD EL 145 MM, DN 150;import;qa_ok_importar_found;true;1;16V4000M73;1402612;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002036346;COOLER PLATE;;0.76 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100122;231;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002036446;FIRST PLATE (SEA WATER COOLER);;0.75 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100123;231;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002351530;BASE PLATE;;10.45 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202389;292;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
002531008;FUSE;;19X5X19,7, 20A, 42V, 3,2M.OHM,;import;qa_ok_importar_found;true;1;16V4000M61;1301869;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
002531038;FUSE;;19X5X19,7, 10A, 42V, 6,8M.OHM,;import;qa_ok_importar_found;true;1;16V4000M61;1301870;314;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002802385;GEARBOX MOUNTING;ELAST. F.AFL.-G;174,000 kg;import;qa_ok_importar_found;true;1;12V4000M70;1904842;694;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002802507;TRAILING OIL PUMP;;;import;qa_ok_importar_found;true;1;16V4000M61;1301843;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002863601;BELL HOUSING;ZF 3085 216 002;;import;qa_ok_importar_found;true;1;12V4000M70;1904837;694;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0002879845;DRIVE FLANGE;FAM. ZF 7000;;import;qa_ok_importar_found;true;1;16V4000M61;1301842;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005302034;CABLE FOR ECU;2XKABEL AWG14 VERDRILLT L;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100125;404;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005304334;GROUND STRAP;QUERSCHNITT10QMM, LAENGE 300M;0.029 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1302310;366;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005310179;AUTOMATIC CUTOUT;2X6A MT, TS35,;0.115 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1301949;328;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005310579;AUTOMATIC CUTOUT;6A MT, TS35;0.059 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1301946;328;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005310639;LED;24VDC, 14MA,;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100130;379;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005310775;SHRINKABLE HOSE;12/4MM, SCHWARZ -55 -135 C;0.015 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206453;778;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005311282;CABLE DUCT;LK4 60015, VERDRAHTUNG 60X15MM;0.62 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100132;388;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005311575;SHRINKABLE HOSE;5,7/1,27MM / TRANSP. 50MM;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202755;331;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005311641;PLUG-IN ADAPTER;FUER SCHUTZSCH.TYP 3600 U.3500;0.03 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1100141;358;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
0005311839;LED;T5,5K,3/6-MULTI-LED,GELB,24V,;0.001 KGM;import;qa_ok_importar_found;true;2;16V4000M90;1602705, 1602718;390, 393;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
