sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
XP56918300055O;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1701811, 1705550, 1709290, 1713036;237, 633, 1029, 1425;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP57518300057R;;;3,000 g;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203314, 1203318;395;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP59325100002;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1600310;57;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP59600600001M;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93L;1801952, 1801973, 1805614, 1805632;1348, 1728;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP59611400054;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1701142, 1704885, 1708627, 1712371;158, 554, 950, 1346;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP59618300009C;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701794, 1705534, 1709274, 1713020, 1801995, 1805654;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP59618300010S;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701801, 1705540, 1709280, 1713026, 1801953, 1805611;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP59618300011W;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701840, 1705580, 1709319, 1713065, 1801996, 1805655;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP59618300012N;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701841, 1705581, 1709320, 1713066, 1801997, 1805656;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP59618300014W;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701844, 1705584, 1709323, 1713069, 1802000, 1805659;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP59618300015N;;;130.000 g;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701850, 1705590, 1709330, 1713075, 1802011, 1805670;238, 634, 1030, 1426, 1349, 1729;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP59618300018F;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701863, 1705603, 1709343, 1713088, 1802020, 1805679;238, 634, 1030, 1426, 1349, 1729;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP59618300034C;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1701797, 1705537, 1709277, 1713023;237, 633, 1029, 1425;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP59618300036V;;;;pending_review;qa_pending_or_review_found;false;7;16V4000M73, 20V4000M93;1401688, 1404857, 1408035, 1701859, 1705599, 1709339, 1713084;222, 576, 931, 238, 634, 1030, 1426;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
XP59618300037P;;;;pending_review;qa_pending_or_review_found;false;7;16V4000M73, 20V4000M93;1401689, 1404858, 1408036, 1701860, 1705600, 1709340, 1713085;222, 576, 931, 238, 634, 1030, 1426;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
XP59618300038B;;;;pending_review;qa_pending_or_review_found;false;7;16V4000M73, 20V4000M93;1401690, 1404859, 1408037, 1701861, 1705601, 1709341, 1713086;223, 577, 932, 238, 634, 1030, 1426;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
XP59618300039P;;;;pending_review;qa_pending_or_review_found;false;7;16V4000M73, 20V4000M93;1401691, 1404860, 1408038, 1701862, 1705602, 1709342, 1713087;223, 577, 932, 238, 634, 1030, 1426;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
XP59699100499B;;;;pending_review;qa_pending_or_review_found;false;7;16V4000M73, 20V4000M93;1401661, 1404830, 1408008, 1701836, 1705576, 1709315, 1713061;222, 576, 931, 237, 633, 1029, 1425;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
XT3499100004B;;;325.800 g;pending_review;qa_pending_or_review_found;false;9;20V4000M93;1704722, 1704781, 1704840, 1708462, 1708521, 1708580, 1712209, 1712269, 1712329;543, 546, 549, 939, 942, 945, 1335, 1338, 1341;"{""total_rows"":9,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":9,""count_review_action"":9,""count_other"":9}";pending_review;qa_pending_or_review_found
XT3499100005B;;;204.000 g;pending_review;qa_pending_or_review_found;false;9;20V4000M93;1704721, 1704780, 1704839, 1708461, 1708520, 1708579, 1712208, 1712268, 1712328;543, 546, 549, 939, 942, 945, 1335, 1338, 1341;"{""total_rows"":9,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":9,""count_review_action"":9,""count_other"":9}";pending_review;qa_pending_or_review_found
Z=30022 NUT;;;4.600 g;pending_review;qa_pending_or_review_found;false;9;16V4000M73, 20V4000M93, 20V4000M93L;1401658, 1404827, 1408005, 1701833, 1705573, 1709312, 1713058, 1801987, 1805646;222, 576, 931, 237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":9,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":9,""count_review_action"":9,""count_other"":9}";pending_review;qa_pending_or_review_found
Z=169651-7 8490910009 Z=161901-4 8490910011 Z=255719-7 8490910022 000910999015 007603014102 007603021100;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1901427, 1903814;209, 546;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
