pn;source_id;source_engine_file;row_count;ai_decision;ai_confidence;ai_confidence_level;ai_reason;ai_suggested_action;qa_revision_estado;qa_revision_accion;designation_final;measure_final;weight_final
;1301354;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;O-RING 1;;
;1301421;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;GASKET;RINGDICHTUNG/PLATTE;
;1301565;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PUMP Business Port;200/440V 50/60HZ;
;1301799;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;TORS. RESILIENT CPL. LR ACCEPTANCE;;
;1301816;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;FOUNDATION FOR PUMP SET;;
;1301828;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;WELDING-NECK FLANGE;DN 40;
;1301887;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG-IN BOAR B;MPU29-05;
;1301923;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;30X10;
;1301927;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PIN;1,0 QMM;0,690 G
;1301932;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SCREW;M 3X8 AEHNLICH;
;1301937;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PIN;2,5 QMM;0,600 G
;1301938;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PIN;1,0 QMM;0,690 G
;1301940;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;RIVET;FUER KABELKANAL;
;1301955;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;MOUNTING PLATE FOR;310X250X3;933 G
;1301978;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG-IN BOARD;;
;1302036;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PIPE;"IG=1""-20 / DN17 IP54";
;1302046;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE Business P;47X135MM, BEDRUCKBA;
;1302079;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PL;47X135MM, BEDRUCKBA;
;1302087;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;BAYONET COUPLIN;GR.22,55POL,PIN,AWG20;
;1302282;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLATE FOR ECU;52X33/50X25/20X6;0,005 KG
;1302283;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CAPACITOR;63V, +50%-10%, 107;
;1302289;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SCREW;CE M4 X 25;2,780 G
;1302290;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;RIVET;AK 3,2X 7,49;0,840 G
;1302309;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;EPROM ADJUSTED;;
;1302326;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;INTEGRATED CIRCUIT NOT ADJUSTED;;
;1302331;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG-IN BOARD NOT ADJUSTED;;
;1302333;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PIN;;0,600 G
;1302360;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLATE;;
;1302417;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;COVER 1;;
;1302418;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG-IN BOARD 1;;
;1302435;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;WASHER;A 3,2;0,110 G
;1302436;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;HEX NUT;M 3;0,370 G
;1302466;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLATE;;
;1302491;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PHOTOPLATE;30X72 MTU-LOGO GR;
;1302500;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;HOUSING WITHOUT INTERLOCK;;
;1302501;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;COVER;;
;1302523;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SCREW;M 3X8 AEHNLICH;
;1302524;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;RIVET;AK 3,2X 7,49;0,840 G
;1302525;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CAP;FUER SCHR.DOSE,SER;
;1302542;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CLAMP;B=26MM KLEBBAR;
;1302543;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SPACER;L=4,0, ID=3,1, AD=6,0;
;1302582;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG-IN BOARD NOT ADJUSTED;;
;1302594;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SOFTWARE Busin Busin;\VAR_1\ED_2_00;
;1302608;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PIN;1,0 QMM;0,690 G
;1302610;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BEDRUCKBAR;
;1302643;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;;
;1302653;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;;
;1302677;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BEDRUCKBA;
;1302694;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BEDR;
;1302731;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BED;
;1302733;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CABLE ENTRY;HSK-M-EMV, ME;23,350 G
;1302774;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CONNECTOR HOUSING;GR.10 EMV M25 GERADE,;
;1302818;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BEDRUCKBA;
;1302821;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;;
;1302830;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CONNECTING CABLE F/MONT;L=15M;
;1302831;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CONNECTING CABLE F/MONT;L=15M;
;1302833;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BEDRU;
;1302845;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PL;47X135MM, BEDRUC;
;1302853;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BEDRUCKBA;
;1302855;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CABLE ENTRY;HSK-M-EMV, METRISCH,;23,350 G
;1302878;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BEDRUCKBA;
;1302881;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;;
;1302893;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BED;
;1302894;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;30X10;1 G
;1302901;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;47X135MM, BED;
;1302902;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE;30X10;1 G
;1302964;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SAFETY VALVE LR ACCEPTANCE;;
;1303198;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;INTERMEDIATE MEMBER;;
;1303200;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;FLANGE;;
;1303201;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SIDE PLATE;;
;1303202;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;INNER STAR;;
;1303210;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;FELT INSERT;;
;1303211;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;RING;;
;1303274;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CONROD;;
;1303275;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CYLINDER HE;;
;1303373;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SCREW 2;;
;1303518;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SEALING RING 2;;
;1303662;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;COOLER CHARGE AIR A-BANK LB;;
;1303785;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SOLENOID 1;;
;1303913;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SHAFT;;
;1303914;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SHAFT;;
;1303919;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;HOUSING;;
;1303920;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;HOUSING;;
;1303921;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE HOUSING;;
;1303922;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE HOUSING;;
;1303930;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SILENCER;;
;1303933;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE HOUSING;;
;1303944;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;UNION;;
;1303968;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;UNION;;
;1303981;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;DIAPHRAGM 1;;
;1303996;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;STOP;;
;1303999;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SCREW 2;;
;1304008;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CYLINDER 1;;
;1304010;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CONNECTING PIECE 1;;
;1304011;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE 1;;
;1304014;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE INSERT 1;;
;1304015;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG 1;;
;1304175;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG 1;;
;1304176;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PRESSURE SPRING 1;;
;1304177;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE PISTON;;
;1304267;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;O-RING 1;;
;1304334;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;GASKET;RINGDICHTUNG/PLATTE;
;1304711;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;TORS. RESILIENT CPL. LR ACCEPTANCE;;
;1304807;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PIPE;"IG=1""-20 / DN17 IP54";
;1304817;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PLATE Business P;47X135MM, BEDRUCKBA;
;1304850;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;IDENTIFICATION PL;47X135MM, BEDRUCKBA;
;1304858;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;BAYONET COUPLIN;GR.22,55POL,PIN,AWG20;
;1305053;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLATE FOR ECU;52X33/50X25/20X6;0,005 KG
;1305054;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CAPACITOR;63V, +50%-10%, 107;
;1305060;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;SCREW;CE M4 X 25;2,780 G
;1305061;engine_16V4000M61.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;RIVET;AK 3,2X 7,49;0,840 G
;1305080;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;EPROM ADJUSTED;;
;1305097;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;INTEGRATED CIRCUIT NOT ADJUSTED;;
;1305102;engine_16V4000M61.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;PLUG-IN BOARD NOT ADJUSTED;;
;1400029;engine_16V4000M73.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CABLE GLAND;;
;1400392;engine_16V4000M73.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;FLYWHEEL LR ACCEPTANCE;;
;1400460;engine_16V4000M73.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;CONROD;;
;1400485;engine_16V4000M73.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE GUIDE INSERT;D 19R6 / D10.6+0;
;1400493;engine_16V4000M73.json;1;discard;0.57;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;VALVE GUIDE INSERT;D 19.3R6 / D10.6;
;1400562;engine_16V4000M73.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;INJECTOR;;3.600 kg
;1400570;engine_16V4000M73.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;O-RING;;
;1401029;engine_16V4000M73.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;GASKET;;
;1401030;engine_16V4000M73.json;1;discard;0.42;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;O-RING;;
